date,product_id,demand,unit_price,total_sales,product_name,category
2022-02-10,P010,47,29.55,1388.85,Clothing Item 10,Clothing
2022-02-11,P001,49,81.0,3969.0,Electronics Item 1,Electronics
2022-02-11,P002,45,40.64,1828.8,Home Goods Item 2,Home Goods
2022-02-11,P003,67,44.41,2975.47,Home Goods Item 3,Home Goods
2022-02-11,P004,49,9.11,446.39,Food Item 4,Food
2022-02-11,P005,53,11.39,603.67,Food Item 5,Food
2022-02-11,P006,37,41.58,1538.46,Home Goods Item 6,Home Goods
2022-02-11,P007,40,32.45,1298.0,Clothing Item 7,Clothing
2022-02-11,P008,40,95.21,3808.4,Electronics Item 8,Electronics
2022-02-11,P009,56,10.81,605.36,Food Item 9,Food
2022-02-11,P010,63,29.55,1861.65,Clothing Item 10,Clothing
2022-02-12,P001,51,81.0,4131.0,Electronics Item 1,Electronics
2022-02-12,P002,59,40.64,2397.76,Home Goods Item 2,Home Goods
2022-02-12,P003,51,44.41,2264.91,Home Goods Item 3,Home Goods
2022-02-12,P004,48,9.11,437.28,Food Item 4,Food
2022-02-12,P005,62,11.39,706.18,Food Item 5,Food
2022-02-12,P006,37,41.58,1538.46,Home Goods Item 6,Home Goods
2022-02-12,P007,47,32.45,1525.15,Clothing Item 7,Clothing
2022-02-12,P008,34,95.21,3237.14,Electronics Item 8,Electronics
2022-02-12,P009,50,10.81,540.5,Food Item 9,Food
2022-02-12,P010,56,29.55,1654.8,Clothing Item 10,Clothing
2022-02-13,P001,67,81.0,5427.0,Electronics Item 1,Electronics
2022-02-13,P002,62,40.64,2519.68,Home Goods Item 2,Home Goods
2022-02-13,P003,59,44.41,2620.19,Home Goods Item 3,Home Goods
2022-02-13,P004,41,9.11,373.51,Food Item 4,Food
2022-02-13,P005,76,11.39,865.64,Food Item 5,Food
2022-02-13,P006,38,41.58,1580.04,Home Goods Item 6,Home Goods
2022-02-13,P007,51,32.45,1654.95,Clothing Item 7,Clothing
2022-02-13,P008,31,95.21,2951.51,Electronics Item 8,Electronics
2022-02-13,P009,69,10.81,745.89,Food Item 9,Food
2022-02-13,P010,46,29.55,1359.3,Clothing Item 10,Clothing
2022-02-14,P001,23,81.0,1863.0,Electronics Item 1,Electronics
2022-02-14,P002,37,40.64,1503.68,Home Goods Item 2,Home Goods
2022-02-14,P003,64,44.41,2842.24,Home Goods Item 3,Home Goods
2022-02-14,P004,34,9.11,309.74,Food Item 4,Food
2022-02-14,P005,39,11.39,444.21,Food Item 5,Food
2022-02-14,P006,49,41.58,2037.42,Home Goods Item 6,Home Goods
2022-02-14,P007,55,32.45,1784.75,Clothing Item 7,Clothing
2022-02-14,P008,41,95.21,3903.61,Electronics Item 8,Electronics
2022-02-14,P009,49,10.81,529.69,Food Item 9,Food
2022-02-14,P010,45,29.55,1329.75,Clothing Item 10,Clothing
2022-02-15,P001,39,81.0,3159.0,Electronics Item 1,Electronics
2022-02-15,P002,44,40.64,1788.16,Home Goods Item 2,Home Goods
2022-02-15,P003,64,44.41,2842.24,Home Goods Item 3,Home Goods
2022-02-15,P004,51,9.11,464.61,Food Item 4,Food
2022-02-15,P005,43,11.39,489.77,Food Item 5,Food
2022-02-15,P006,42,41.58,1746.36,Home Goods Item 6,Home Goods
2022-02-15,P007,51,32.45,1654.95,Clothing Item 7,Clothing
2022-02-15,P008,41,95.21,3903.61,Electronics Item 8,Electronics
2022-02-15,P009,49,10.81,529.69,Food Item 9,Food
2022-02-15,P010,62,29.55,1832.1,Clothing Item 10,Clothing
2022-02-16,P001,56,81.0,4536.0,Electronics Item 1,Electronics
2022-02-16,P002,61,40.64,2479.04,Home Goods Item 2,Home Goods
2022-02-16,P003,54,44.41,2398.14,Home Goods Item 3,Home Goods
2022-02-16,P004,42,9.11,382.62,Food Item 4,Food
2022-02-16,P005,49,11.39,558.11,Food Item 5,Food
2022-02-16,P006,39,41.58,1621.62,Home Goods Item 6,Home Goods
2022-02-16,P007,59,32.45,1914.55,Clothing Item 7,Clothing
2022-02-16,P008,34,95.21,3237.14,Electronics Item 8,Electronics
2022-02-16,P009,43,10.81,464.83,Food Item 9,Food
2022-02-16,P010,52,29.55,1536.6,Clothing Item 10,Clothing
2022-02-17,P001,45,81.0,3645.0,Electronics Item 1,Electronics
2022-02-17,P002,56,40.64,2275.84,Home Goods Item 2,Home Goods
2022-02-17,P003,49,44.41,2176.09,Home Goods Item 3,Home Goods
2022-02-17,P004,61,9.11,555.71,Food Item 4,Food
2022-02-17,P005,57,11.39,649.23,Food Item 5,Food
2022-02-17,P006,46,41.58,1912.68,Home Goods Item 6,Home Goods
2022-02-17,P007,47,32.45,1525.15,Clothing Item 7,Clothing
2022-02-17,P008,58,95.21,5522.18,Electronics Item 8,Electronics
2022-02-17,P009,45,10.81,486.45,Food Item 9,Food
2022-02-17,P010,55,29.55,1625.25,Clothing Item 10,Clothing
2022-02-18,P001,41,81.0,3321.0,Electronics Item 1,Electronics
2022-02-18,P002,43,40.64,1747.52,Home Goods Item 2,Home Goods
2022-02-18,P003,55,44.41,2442.55,Home Goods Item 3,Home Goods
2022-02-18,P004,45,9.11,409.95,Food Item 4,Food
2022-02-18,P005,50,11.39,569.5,Food Item 5,Food
2022-02-18,P006,49,41.58,2037.42,Home Goods Item 6,Home Goods
2022-02-18,P007,51,32.45,1654.95,Clothing Item 7,Clothing
2022-02-18,P008,32,95.21,3046.72,Electronics Item 8,Electronics
2022-02-18,P009,47,10.81,508.07,Food Item 9,Food
2022-02-18,P010,62,29.55,1832.1,Clothing Item 10,Clothing
2022-02-19,P001,60,81.0,4860.0,Electronics Item 1,Electronics
2022-02-19,P002,48,40.64,1950.72,Home Goods Item 2,Home Goods
2022-02-19,P003,68,44.41,3019.88,Home Goods Item 3,Home Goods
2022-02-19,P004,45,9.11,409.95,Food Item 4,Food
2022-02-19,P005,58,11.39,660.62,Food Item 5,Food
2022-02-19,P006,49,41.58,2037.42,Home Goods Item 6,Home Goods
2022-02-19,P007,46,32.45,1492.7,Clothing Item 7,Clothing
2022-02-19,P008,35,95.21,3332.35,Electronics Item 8,Electronics
2022-02-19,P009,67,10.81,724.27,Food Item 9,Food
2022-02-19,P010,72,29.55,2127.6,Clothing Item 10,Clothing
2022-02-20,P001,54,81.0,4374.0,Electronics Item 1,Electronics
2022-02-20,P002,74,40.64,3007.36,Home Goods Item 2,Home Goods
2022-02-20,P003,94,44.41,4174.54,Home Goods Item 3,Home Goods
2022-02-20,P004,48,9.11,437.28,Food Item 4,Food
2022-02-20,P005,55,11.39,626.45,Food Item 5,Food
2022-02-20,P006,41,41.58,1704.78,Home Goods Item 6,Home Goods
2022-02-20,P007,53,32.45,1719.85,Clothing Item 7,Clothing
2022-02-20,P008,48,95.21,4570.08,Electronics Item 8,Electronics
2022-02-20,P009,54,10.81,583.74,Food Item 9,Food
2022-02-20,P010,65,29.55,1920.75,Clothing Item 10,Clothing
2022-02-21,P001,35,81.0,2835.0,Electronics Item 1,Electronics
2022-02-21,P002,63,40.64,2560.32,Home Goods Item 2,Home Goods
2022-02-21,P003,73,44.41,3241.93,Home Goods Item 3,Home Goods
2022-02-21,P004,51,9.11,464.61,Food Item 4,Food
2022-02-21,P005,48,11.39,546.72,Food Item 5,Food
2022-02-21,P006,35,41.58,1455.3,Home Goods Item 6,Home Goods
2022-02-21,P007,41,32.45,1330.45,Clothing Item 7,Clothing
2022-02-21,P008,35,95.21,3332.35,Electronics Item 8,Electronics
2022-02-21,P009,48,10.81,518.88,Food Item 9,Food
2022-02-21,P010,49,29.55,1447.95,Clothing Item 10,Clothing
2022-02-22,P001,52,81.0,4212.0,Electronics Item 1,Electronics
2022-02-22,P002,47,40.64,1910.08,Home Goods Item 2,Home Goods
2022-02-22,P003,74,44.41,3286.34,Home Goods Item 3,Home Goods
2022-02-22,P004,34,9.11,309.74,Food Item 4,Food
2022-02-22,P005,50,11.39,569.5,Food Item 5,Food
2022-02-22,P006,49,41.58,2037.42,Home Goods Item 6,Home Goods
2022-02-22,P007,61,32.45,1979.45,Clothing Item 7,Clothing
2022-02-22,P008,47,95.21,4474.87,Electronics Item 8,Electronics
2022-02-22,P009,53,10.81,572.93,Food Item 9,Food
2022-02-22,P010,63,29.55,1861.65,Clothing Item 10,Clothing
2022-02-23,P001,61,81.0,4941.0,Electronics Item 1,Electronics
2022-02-23,P002,54,40.64,2194.56,Home Goods Item 2,Home Goods
2022-02-23,P003,64,44.41,2842.24,Home Goods Item 3,Home Goods
2022-02-23,P004,35,9.11,318.85,Food Item 4,Food
2022-02-23,P005,44,11.39,501.16,Food Item 5,Food
2022-02-23,P006,37,41.58,1538.46,Home Goods Item 6,Home Goods
2022-02-23,P007,36,32.45,1168.2,Clothing Item 7,Clothing
2022-02-23,P008,48,95.21,4570.08,Electronics Item 8,Electronics
2022-02-23,P009,49,10.81,529.69,Food Item 9,Food
2022-02-23,P010,60,29.55,1773.0,Clothing Item 10,Clothing
2022-02-24,P001,50,81.0,4050.0,Electronics Item 1,Electronics
2022-02-24,P002,51,40.64,2072.64,Home Goods Item 2,Home Goods
2022-02-24,P003,74,44.41,3286.34,Home Goods Item 3,Home Goods
2022-02-24,P004,42,9.11,382.62,Food Item 4,Food
2022-02-24,P005,55,11.39,626.45,Food Item 5,Food
2022-02-24,P006,52,41.58,2162.16,Home Goods Item 6,Home Goods
2022-02-24,P007,52,32.45,1687.4,Clothing Item 7,Clothing
2022-02-24,P008,34,95.21,3237.14,Electronics Item 8,Electronics
2022-02-24,P009,29,10.81,313.49,Food Item 9,Food
2022-02-24,P010,67,29.55,1979.85,Clothing Item 10,Clothing
2022-02-25,P001,44,81.0,3564.0,Electronics Item 1,Electronics
2022-02-25,P002,62,40.64,2519.68,Home Goods Item 2,Home Goods
2022-02-25,P003,71,44.41,3153.11,Home Goods Item 3,Home Goods
2022-02-25,P004,44,9.11,400.84,Food Item 4,Food
2022-02-25,P005,49,11.39,558.11,Food Item 5,Food
2022-02-25,P006,45,41.58,1871.1,Home Goods Item 6,Home Goods
2022-02-25,P007,44,32.45,1427.8,Clothing Item 7,Clothing
2022-02-25,P008,43,95.21,4094.03,Electronics Item 8,Electronics
2022-02-25,P009,44,10.81,475.64,Food Item 9,Food
2022-02-25,P010,52,29.55,1536.6,Clothing Item 10,Clothing
2022-02-26,P001,76,81.0,6156.0,Electronics Item 1,Electronics
2022-02-26,P002,75,40.64,3048.0,Home Goods Item 2,Home Goods
2022-02-26,P003,68,44.41,3019.88,Home Goods Item 3,Home Goods
2022-02-26,P004,37,9.11,337.07,Food Item 4,Food
2022-02-26,P005,55,11.39,626.45,Food Item 5,Food
2022-02-26,P006,46,41.58,1912.68,Home Goods Item 6,Home Goods
2022-02-26,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2022-02-26,P008,40,95.21,3808.4,Electronics Item 8,Electronics
2022-02-26,P009,70,10.81,756.7,Food Item 9,Food
2022-02-26,P010,63,29.55,1861.65,Clothing Item 10,Clothing
2022-02-27,P001,66,81.0,5346.0,Electronics Item 1,Electronics
2022-02-27,P002,67,40.64,2722.88,Home Goods Item 2,Home Goods
2022-02-27,P003,62,44.41,2753.42,Home Goods Item 3,Home Goods
2022-02-27,P004,54,9.11,491.94,Food Item 4,Food
2022-02-27,P005,74,11.39,842.86,Food Item 5,Food
2022-02-27,P006,49,41.58,2037.42,Home Goods Item 6,Home Goods
2022-02-27,P007,55,32.45,1784.75,Clothing Item 7,Clothing
2022-02-27,P008,45,95.21,4284.45,Electronics Item 8,Electronics
2022-02-27,P009,57,10.81,616.17,Food Item 9,Food
2022-02-27,P010,65,29.55,1920.75,Clothing Item 10,Clothing
2022-02-28,P001,51,81.0,4131.0,Electronics Item 1,Electronics
2022-02-28,P002,48,40.64,1950.72,Home Goods Item 2,Home Goods
2022-02-28,P003,59,44.41,2620.19,Home Goods Item 3,Home Goods
2022-02-28,P004,55,9.11,501.05,Food Item 4,Food
2022-02-28,P005,37,11.39,421.43,Food Item 5,Food
2022-02-28,P006,49,41.58,2037.42,Home Goods Item 6,Home Goods
2022-02-28,P007,49,32.45,1590.05,Clothing Item 7,Clothing
2022-02-28,P008,43,95.21,4094.03,Electronics Item 8,Electronics
2022-02-28,P009,50,10.81,540.5,Food Item 9,Food
2022-02-28,P010,70,29.55,2068.5,Clothing Item 10,Clothing
2022-03-01,P001,56,81.0,4536.0,Electronics Item 1,Electronics
2022-03-01,P002,56,40.64,2275.84,Home Goods Item 2,Home Goods
2022-03-01,P003,58,44.41,2575.78,Home Goods Item 3,Home Goods
2022-03-01,P004,49,9.11,446.39,Food Item 4,Food
2022-03-01,P005,70,11.39,797.3,Food Item 5,Food
2022-03-01,P006,43,41.58,1787.94,Home Goods Item 6,Home Goods
2022-03-01,P007,47,32.45,1525.15,Clothing Item 7,Clothing
2022-03-01,P008,56,95.21,5331.76,Electronics Item 8,Electronics
2022-03-01,P009,64,10.81,691.84,Food Item 9,Food
2022-03-01,P010,64,29.55,1891.2,Clothing Item 10,Clothing
2022-03-02,P001,48,81.0,3888.0,Electronics Item 1,Electronics
2022-03-02,P002,38,40.64,1544.32,Home Goods Item 2,Home Goods
2022-03-02,P003,67,44.41,2975.47,Home Goods Item 3,Home Goods
2022-03-02,P004,54,9.11,491.94,Food Item 4,Food
2022-03-02,P005,48,11.39,546.72,Food Item 5,Food
2022-03-02,P006,50,41.58,2079.0,Home Goods Item 6,Home Goods
2022-03-02,P007,45,32.45,1460.25,Clothing Item 7,Clothing
2022-03-02,P008,50,95.21,4760.5,Electronics Item 8,Electronics
2022-03-02,P009,42,10.81,454.02,Food Item 9,Food
2022-03-02,P010,64,29.55,1891.2,Clothing Item 10,Clothing
2022-03-03,P001,53,81.0,4293.0,Electronics Item 1,Electronics
2022-03-03,P002,52,40.64,2113.28,Home Goods Item 2,Home Goods
2022-03-03,P003,64,44.41,2842.24,Home Goods Item 3,Home Goods
2022-03-03,P004,48,9.11,437.28,Food Item 4,Food
2022-03-03,P005,57,11.39,649.23,Food Item 5,Food
2022-03-03,P006,57,41.58,2370.06,Home Goods Item 6,Home Goods
2022-03-03,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2022-03-03,P008,51,95.21,4855.71,Electronics Item 8,Electronics
2022-03-03,P009,56,10.81,605.36,Food Item 9,Food
2022-03-03,P010,70,29.55,2068.5,Clothing Item 10,Clothing
2022-03-04,P001,58,81.0,4698.0,Electronics Item 1,Electronics
2022-03-04,P002,58,40.64,2357.12,Home Goods Item 2,Home Goods
2022-03-04,P003,73,44.41,3241.93,Home Goods Item 3,Home Goods
2022-03-04,P004,41,9.11,373.51,Food Item 4,Food
2022-03-04,P005,58,11.39,660.62,Food Item 5,Food
2022-03-04,P006,86,41.58,3575.88,Home Goods Item 6,Home Goods
2022-03-04,P007,39,32.45,1265.55,Clothing Item 7,Clothing
2022-03-04,P008,52,95.21,4950.92,Electronics Item 8,Electronics
2022-03-04,P009,30,10.81,324.3,Food Item 9,Food
2022-03-04,P010,53,29.55,1566.15,Clothing Item 10,Clothing
2022-03-05,P001,58,81.0,4698.0,Electronics Item 1,Electronics
2022-03-05,P002,56,40.64,2275.84,Home Goods Item 2,Home Goods
2022-03-05,P003,47,44.41,2087.27,Home Goods Item 3,Home Goods
2022-03-05,P004,52,9.11,473.72,Food Item 4,Food
2022-03-05,P005,60,11.39,683.4,Food Item 5,Food
2022-03-05,P006,60,41.58,2494.8,Home Goods Item 6,Home Goods
2022-03-05,P007,35,32.45,1135.75,Clothing Item 7,Clothing
2022-03-05,P008,45,95.21,4284.45,Electronics Item 8,Electronics
2022-03-05,P009,60,10.81,648.6,Food Item 9,Food
2022-03-05,P010,54,29.55,1595.7,Clothing Item 10,Clothing
2022-03-06,P001,66,81.0,5346.0,Electronics Item 1,Electronics
2022-03-06,P002,57,40.64,2316.48,Home Goods Item 2,Home Goods
2022-03-06,P003,60,44.41,2664.6,Home Goods Item 3,Home Goods
2022-03-06,P004,45,9.11,409.95,Food Item 4,Food
2022-03-06,P005,45,11.39,512.55,Food Item 5,Food
2022-03-06,P006,46,41.58,1912.68,Home Goods Item 6,Home Goods
2022-03-06,P007,52,32.45,1687.4,Clothing Item 7,Clothing
2022-03-06,P008,52,95.21,4950.92,Electronics Item 8,Electronics
2022-03-06,P009,49,10.81,529.69,Food Item 9,Food
2022-03-06,P010,70,29.55,2068.5,Clothing Item 10,Clothing
2022-03-07,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2022-03-07,P002,41,40.64,1666.24,Home Goods Item 2,Home Goods
2022-03-07,P003,75,44.41,3330.75,Home Goods Item 3,Home Goods
2022-03-07,P004,64,9.11,583.04,Food Item 4,Food
2022-03-07,P005,48,11.39,546.72,Food Item 5,Food
2022-03-07,P006,46,41.58,1912.68,Home Goods Item 6,Home Goods
2022-03-07,P007,53,32.45,1719.85,Clothing Item 7,Clothing
2022-03-07,P008,50,95.21,4760.5,Electronics Item 8,Electronics
2022-03-07,P009,52,10.81,562.12,Food Item 9,Food
2022-03-07,P010,48,29.55,1418.4,Clothing Item 10,Clothing
2022-03-08,P001,40,81.0,3240.0,Electronics Item 1,Electronics
2022-03-08,P002,53,40.64,2153.92,Home Goods Item 2,Home Goods
2022-03-08,P003,75,44.41,3330.75,Home Goods Item 3,Home Goods
2022-03-08,P004,51,9.11,464.61,Food Item 4,Food
2022-03-08,P005,51,11.39,580.89,Food Item 5,Food
2022-03-08,P006,55,41.58,2286.9,Home Goods Item 6,Home Goods
2022-03-08,P007,48,32.45,1557.6,Clothing Item 7,Clothing
2022-03-08,P008,60,95.21,5712.6,Electronics Item 8,Electronics
2022-03-08,P009,45,10.81,486.45,Food Item 9,Food
2022-03-08,P010,48,29.55,1418.4,Clothing Item 10,Clothing
2022-03-09,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2022-03-09,P002,59,40.64,2397.76,Home Goods Item 2,Home Goods
2022-03-09,P003,70,44.41,3108.7,Home Goods Item 3,Home Goods
2022-03-09,P004,50,9.11,455.5,Food Item 4,Food
2022-03-09,P005,52,11.39,592.28,Food Item 5,Food
2022-03-09,P006,60,41.58,2494.8,Home Goods Item 6,Home Goods
2022-03-09,P007,50,32.45,1622.5,Clothing Item 7,Clothing
2022-03-09,P008,52,95.21,4950.92,Electronics Item 8,Electronics
2022-03-09,P009,56,10.81,605.36,Food Item 9,Food
2022-03-09,P010,59,29.55,1743.45,Clothing Item 10,Clothing
2022-03-10,P001,53,81.0,4293.0,Electronics Item 1,Electronics
2022-03-10,P002,53,40.64,2153.92,Home Goods Item 2,Home Goods
2022-03-10,P003,66,44.41,2931.06,Home Goods Item 3,Home Goods
2022-03-10,P004,64,9.11,583.04,Food Item 4,Food
2022-03-10,P005,40,11.39,455.6,Food Item 5,Food
2022-03-10,P006,58,41.58,2411.64,Home Goods Item 6,Home Goods
2022-03-10,P007,56,32.45,1817.2,Clothing Item 7,Clothing
2022-03-10,P008,47,95.21,4474.87,Electronics Item 8,Electronics
2022-03-10,P009,48,10.81,518.88,Food Item 9,Food
2022-03-10,P010,61,29.55,1802.55,Clothing Item 10,Clothing
2022-03-11,P001,41,81.0,3321.0,Electronics Item 1,Electronics
2022-03-11,P002,55,40.64,2235.2,Home Goods Item 2,Home Goods
2022-03-11,P003,67,44.41,2975.47,Home Goods Item 3,Home Goods
2022-03-11,P004,55,9.11,501.05,Food Item 4,Food
2022-03-11,P005,57,11.39,649.23,Food Item 5,Food
2022-03-11,P006,42,41.58,1746.36,Home Goods Item 6,Home Goods
2022-03-11,P007,43,32.45,1395.35,Clothing Item 7,Clothing
2022-03-11,P008,49,95.21,4665.29,Electronics Item 8,Electronics
2022-03-11,P009,45,10.81,486.45,Food Item 9,Food
2022-03-11,P010,70,29.55,2068.5,Clothing Item 10,Clothing
2022-03-12,P001,49,81.0,3969.0,Electronics Item 1,Electronics
2022-03-12,P002,52,40.64,2113.28,Home Goods Item 2,Home Goods
2022-03-12,P003,69,44.41,3064.29,Home Goods Item 3,Home Goods
2022-03-12,P004,64,9.11,583.04,Food Item 4,Food
2022-03-12,P005,67,11.39,763.13,Food Item 5,Food
2022-03-12,P006,42,41.58,1746.36,Home Goods Item 6,Home Goods
2022-03-12,P007,41,32.45,1330.45,Clothing Item 7,Clothing
2022-03-12,P008,54,95.21,5141.34,Electronics Item 8,Electronics
2022-03-12,P009,46,10.81,497.26,Food Item 9,Food
2022-03-12,P010,68,29.55,2009.4,Clothing Item 10,Clothing
2022-03-13,P001,56,81.0,4536.0,Electronics Item 1,Electronics
2022-03-13,P002,47,40.64,1910.08,Home Goods Item 2,Home Goods
2022-03-13,P003,85,44.41,3774.85,Home Goods Item 3,Home Goods
2022-03-13,P004,45,9.11,409.95,Food Item 4,Food
2022-03-13,P005,68,11.39,774.52,Food Item 5,Food
2022-03-13,P006,51,41.58,2120.58,Home Goods Item 6,Home Goods
2022-03-13,P007,50,32.45,1622.5,Clothing Item 7,Clothing
2022-03-13,P008,38,95.21,3617.98,Electronics Item 8,Electronics
2022-03-13,P009,59,10.81,637.79,Food Item 9,Food
2022-03-13,P010,58,29.55,1713.9,Clothing Item 10,Clothing
2022-03-14,P001,52,81.0,4212.0,Electronics Item 1,Electronics
2022-03-14,P002,52,40.64,2113.28,Home Goods Item 2,Home Goods
2022-03-14,P003,70,44.41,3108.7,Home Goods Item 3,Home Goods
2022-03-14,P004,58,9.11,528.38,Food Item 4,Food
2022-03-14,P005,88,11.39,1002.32,Food Item 5,Food
2022-03-14,P006,53,41.58,2203.74,Home Goods Item 6,Home Goods
2022-03-14,P007,57,32.45,1849.65,Clothing Item 7,Clothing
2022-03-14,P008,43,95.21,4094.03,Electronics Item 8,Electronics
2022-03-14,P009,55,10.81,594.55,Food Item 9,Food
2022-03-14,P010,59,29.55,1743.45,Clothing Item 10,Clothing
2022-03-15,P001,47,81.0,3807.0,Electronics Item 1,Electronics
2022-03-15,P002,43,40.64,1747.52,Home Goods Item 2,Home Goods
2022-03-15,P003,93,44.41,4130.13,Home Goods Item 3,Home Goods
2022-03-15,P004,57,9.11,519.27,Food Item 4,Food
2022-03-15,P005,58,11.39,660.62,Food Item 5,Food
2022-03-15,P006,56,41.58,2328.48,Home Goods Item 6,Home Goods
2022-03-15,P007,55,32.45,1784.75,Clothing Item 7,Clothing
2022-03-15,P008,47,95.21,4474.87,Electronics Item 8,Electronics
2022-03-15,P009,58,10.81,626.98,Food Item 9,Food
2022-03-15,P010,71,29.55,2098.05,Clothing Item 10,Clothing
2022-03-16,P001,50,81.0,4050.0,Electronics Item 1,Electronics
2022-03-16,P002,45,40.64,1828.8,Home Goods Item 2,Home Goods
2022-03-16,P003,59,44.41,2620.19,Home Goods Item 3,Home Goods
2022-03-16,P004,47,9.11,428.17,Food Item 4,Food
2022-03-16,P005,45,11.39,512.55,Food Item 5,Food
2022-03-16,P006,45,41.58,1871.1,Home Goods Item 6,Home Goods
2022-03-16,P007,40,32.45,1298.0,Clothing Item 7,Clothing
2022-03-16,P008,53,95.21,5046.13,Electronics Item 8,Electronics
2022-03-16,P009,51,10.81,551.31,Food Item 9,Food
2022-03-16,P010,66,29.55,1950.3,Clothing Item 10,Clothing
2022-03-17,P001,48,81.0,3888.0,Electronics Item 1,Electronics
2022-03-17,P002,38,40.64,1544.32,Home Goods Item 2,Home Goods
2022-03-17,P003,61,44.41,2709.01,Home Goods Item 3,Home Goods
2022-03-17,P004,48,9.11,437.28,Food Item 4,Food
2022-03-17,P005,53,11.39,603.67,Food Item 5,Food
2022-03-17,P006,31,41.58,1288.98,Home Goods Item 6,Home Goods
2022-03-17,P007,52,32.45,1687.4,Clothing Item 7,Clothing
2022-03-17,P008,39,95.21,3713.19,Electronics Item 8,Electronics
2022-03-17,P009,56,10.81,605.36,Food Item 9,Food
2022-03-17,P010,63,29.55,1861.65,Clothing Item 10,Clothing
2022-03-18,P001,43,81.0,3483.0,Electronics Item 1,Electronics
2022-03-18,P002,42,40.64,1706.88,Home Goods Item 2,Home Goods
2022-03-18,P003,62,44.41,2753.42,Home Goods Item 3,Home Goods
2022-03-18,P004,39,9.11,355.29,Food Item 4,Food
2022-03-18,P005,54,11.39,615.06,Food Item 5,Food
2022-03-18,P006,49,41.58,2037.42,Home Goods Item 6,Home Goods
2022-03-18,P007,51,32.45,1654.95,Clothing Item 7,Clothing
2022-03-18,P008,57,95.21,5426.97,Electronics Item 8,Electronics
2022-03-18,P009,44,10.81,475.64,Food Item 9,Food
2022-03-18,P010,57,29.55,1684.35,Clothing Item 10,Clothing
2022-03-19,P001,60,81.0,4860.0,Electronics Item 1,Electronics
2022-03-19,P002,60,40.64,2438.4,Home Goods Item 2,Home Goods
2022-03-19,P003,78,44.41,3463.98,Home Goods Item 3,Home Goods
2022-03-19,P004,49,9.11,446.39,Food Item 4,Food
2022-03-19,P005,50,11.39,569.5,Food Item 5,Food
2022-03-19,P006,63,41.58,2619.54,Home Goods Item 6,Home Goods
2022-03-19,P007,59,32.45,1914.55,Clothing Item 7,Clothing
2022-03-19,P008,41,95.21,3903.61,Electronics Item 8,Electronics
2022-03-19,P009,63,10.81,681.03,Food Item 9,Food
2022-03-19,P010,79,29.55,2334.45,Clothing Item 10,Clothing
2022-03-20,P001,53,81.0,4293.0,Electronics Item 1,Electronics
2022-03-20,P002,65,40.64,2641.6,Home Goods Item 2,Home Goods
2022-03-20,P003,73,44.41,3241.93,Home Goods Item 3,Home Goods
2022-03-20,P004,41,9.11,373.51,Food Item 4,Food
