date,product_id,event_type,quantity,expected_delivery,cost,stockout,stockout_cost
2022-01-27,P009,inventory,78,,0.6,False,0.0
2022-01-27,P010,inventory,37,,0.43,False,0.0
2022-01-28,P001,inventory,86,,3.65,False,0.0
2022-01-28,P002,reorder,139,2022-02-02,3984.88,,
2022-02-02,P002,delivery,139,,0.0,,
2022-01-28,P002,inventory,0,,0.0,True,707.79
2022-01-28,P003,reorder,57,2022-02-01,1799.0,,
2022-02-01,P003,delivery,57,,0.0,,
2022-01-28,P003,inventory,9,,0.2,False,0.0
2022-01-28,P004,inventory,137,,0.81,False,0.0
2022-01-28,P005,reorder,104,2022-02-02,844.88,,
2022-02-02,P005,delivery,104,,0.0,,
2022-01-28,P005,inventory,0,,0.0,True,188.6
2022-01-28,P006,reorder,144,2022-01-30,4223.58,,
2022-01-30,P006,delivery,144,,0.0,,
2022-01-28,P006,inventory,0,,0.0,True,1091.83
2022-01-28,P007,inventory,165,,2.0,False,0.0
2022-01-28,P008,inventory,296,,15.3,False,0.0
2022-01-28,P009,reorder,96,2022-01-30,741.84,,
2022-01-30,P009,delivery,96,,0.0,,
2022-01-28,P009,inventory,28,,0.21,False,0.0
2022-01-28,P010,reorder,130,2022-02-01,2709.8,,
2022-02-01,P010,delivery,130,,0.0,,
2022-01-28,P010,inventory,0,,0.0,True,259.72
2022-01-29,P001,inventory,157,,6.65,False,0.0
2022-01-29,P002,reorder,53,2022-02-09,1538.36,,
2022-02-09,P002,delivery,53,,0.0,,
2022-01-29,P002,inventory,0,,0.0,True,738.57
2022-01-29,P003,reorder,139,2022-02-07,4348.13,,
2022-02-07,P003,delivery,139,,0.0,,
2022-01-29,P003,inventory,0,,0.0,True,867.71
2022-01-29,P004,inventory,93,,0.55,False,0.0
2022-01-29,P005,reorder,68,2022-02-02,557.85,,
2022-02-02,P005,delivery,68,,0.0,,
2022-01-29,P005,inventory,0,,0.0,True,500.51
2022-01-29,P006,reorder,83,2022-02-03,2448.11,,
2022-02-03,P006,delivery,83,,0.0,,
2022-01-29,P006,inventory,0,,0.0,True,1074.77
2022-01-29,P007,inventory,205,,2.49,False,0.0
2022-01-29,P008,inventory,223,,11.53,False,0.0
2022-01-29,P009,reorder,68,2022-02-03,529.96,,
2022-02-03,P009,delivery,68,,0.0,,
2022-01-29,P009,inventory,0,,0.0,True,177.9
2022-01-29,P010,reorder,82,2022-02-03,1716.92,,
2022-02-03,P010,delivery,82,,0.0,,
2022-01-29,P010,inventory,0,,0.0,True,519.44
2022-01-30,P001,inventory,217,,9.2,False,0.0
2022-01-30,P002,reorder,124,2022-02-06,3558.16,,
2022-02-06,P002,delivery,124,,0.0,,
2022-01-30,P002,inventory,0,,0.0,True,923.21
2022-01-30,P003,inventory,65,,1.45,False,0.0
2022-01-30,P004,inventory,56,,0.33,False,0.0
2022-01-30,P005,reorder,148,2022-02-02,1195.69,,
2022-02-02,P005,delivery,148,,0.0,,
2022-01-30,P005,inventory,33,,0.26,False,0.0
2022-01-30,P006,inventory,46,,0.9,False,0.0
2022-01-30,P007,inventory,277,,3.36,False,0.0
2022-01-30,P008,inventory,156,,8.06,False,0.0
2022-01-30,P009,reorder,140,2022-02-01,1074.78,,
2022-02-01,P009,delivery,140,,0.0,,
2022-01-30,P009,inventory,0,,0.0,True,367.66
2022-01-30,P010,inventory,182,,2.11,False,0.0
2022-01-31,P001,inventory,176,,7.46,False,0.0
2022-01-31,P002,reorder,116,2022-02-05,3330.58,,
2022-02-05,P002,delivery,116,,0.0,,
2022-01-31,P002,inventory,0,,0.0,True,615.47
2022-01-31,P003,inventory,136,,3.03,False,0.0
2022-01-31,P004,reorder,104,2022-02-02,677.01,,
2022-02-02,P004,delivery,104,,0.0,,
2022-01-31,P004,inventory,14,,0.08,False,0.0
2022-01-31,P005,reorder,71,2022-02-03,581.77,,
2022-02-03,P005,delivery,71,,0.0,,
2022-01-31,P005,inventory,0,,0.0,True,130.57
2022-01-31,P006,inventory,138,,2.71,False,0.0
2022-01-31,P007,inventory,229,,2.78,False,0.0
2022-01-31,P008,inventory,83,,4.29,False,0.0
2022-01-31,P009,inventory,57,,0.44,False,0.0
2022-01-31,P010,inventory,114,,1.32,False,0.0
2022-02-01,P001,inventory,136,,5.76,False,0.0
2022-02-01,P002,reorder,89,2022-02-07,2562.48,,
2022-02-07,P002,delivery,89,,0.0,,
2022-02-01,P002,inventory,0,,0.0,True,723.18
2022-02-01,P003,inventory,76,,1.69,False,0.0
2022-02-01,P004,reorder,146,2022-02-03,944.85,,
2022-02-03,P004,delivery,146,,0.0,,
2022-02-01,P004,inventory,0,,0.0,True,310.72
2022-02-01,P005,reorder,143,2022-02-05,1155.83,,
2022-02-05,P005,delivery,143,,0.0,,
2022-02-01,P005,inventory,0,,0.0,True,275.64
2022-02-01,P006,inventory,295,,5.8,False,0.0
2022-02-01,P007,inventory,304,,3.69,False,0.0
2022-02-01,P008,inventory,49,,2.53,False,0.0
2022-02-01,P009,reorder,94,2022-02-02,726.7,,
2022-02-02,P009,delivery,94,,0.0,,
2022-02-01,P009,inventory,9,,0.07,False,0.0
2022-02-01,P010,inventory,128,,1.48,False,0.0
2022-02-02,P001,inventory,98,,4.15,False,0.0
2022-02-02,P002,reorder,76,2022-02-09,2192.66,,
2022-02-09,P002,delivery,76,,0.0,,
2022-02-02,P002,inventory,0,,0.0,True,646.25
2022-02-02,P003,inventory,224,,4.99,False,0.0
2022-02-02,P004,reorder,100,2022-02-05,651.51,,
2022-02-05,P004,delivery,100,,0.0,,
2022-02-02,P004,inventory,0,,0.0,True,322.23
2022-02-02,P005,reorder,139,2022-02-06,1123.94,,
2022-02-06,P005,delivery,139,,0.0,,
2022-02-02,P005,inventory,0,,0.0,True,398.96
2022-02-02,P006,inventory,260,,5.11,False,0.0
2022-02-02,P007,inventory,250,,3.03,False,0.0
2022-02-02,P008,reorder,112,2022-02-08,7511.09,,
2022-02-08,P008,delivery,112,,0.0,,
2022-02-02,P008,inventory,12,,0.62,False,0.0
2022-02-02,P009,reorder,58,2022-02-05,454.29,,
2022-02-05,P009,delivery,58,,0.0,,
2022-02-02,P009,inventory,105,,0.81,False,0.0
2022-02-02,P010,inventory,196,,2.27,False,0.0
2022-02-03,P001,inventory,47,,1.99,False,0.0
2022-02-03,P002,inventory,90,,1.66,False,0.0
2022-02-03,P003,inventory,178,,3.97,False,0.0
2022-02-03,P004,inventory,59,,0.35,False,0.0
2022-02-03,P005,inventory,258,,2.05,False,0.0
2022-02-03,P006,inventory,221,,4.34,False,0.0
2022-02-03,P007,inventory,209,,2.53,False,0.0
2022-02-03,P008,reorder,112,2022-02-11,7511.09,,
2022-02-11,P008,delivery,112,,0.0,,
2022-02-03,P008,inventory,0,,0.0,True,1574.37
2022-02-03,P009,inventory,158,,1.21,False,0.0
2022-02-03,P010,inventory,122,,1.41,False,0.0
2022-02-04,P001,inventory,80,,3.39,False,0.0
2022-02-04,P002,inventory,168,,3.09,False,0.0
2022-02-04,P003,inventory,108,,2.41,False,0.0
2022-02-04,P004,inventory,151,,0.89,False,0.0
2022-02-04,P005,inventory,278,,2.21,False,0.0
2022-02-04,P006,inventory,265,,5.21,False,0.0
2022-02-04,P007,inventory,162,,1.96,False,0.0
2022-02-04,P008,reorder,102,2022-02-13,6844.62,,
2022-02-13,P008,delivery,102,,0.0,,
2022-02-04,P008,inventory,0,,0.0,True,1777.51
2022-02-04,P009,inventory,180,,1.38,False,0.0
2022-02-04,P010,inventory,154,,1.78,False,0.0
2022-02-05,P001,reorder,63,2022-02-11,3624.46,,
2022-02-11,P001,delivery,63,,0.0,,
2022-02-05,P001,inventory,23,,0.97,False,0.0
2022-02-05,P002,inventory,114,,2.1,False,0.0
2022-02-05,P003,inventory,54,,1.2,False,0.0
2022-02-05,P004,inventory,96,,0.56,False,0.0
2022-02-05,P005,inventory,221,,1.76,False,0.0
2022-02-05,P006,inventory,366,,7.19,False,0.0
2022-02-05,P007,inventory,114,,1.38,False,0.0
2022-02-05,P008,reorder,124,2022-02-12,8310.85,,
2022-02-12,P008,delivery,124,,0.0,,
2022-02-05,P008,inventory,0,,0.0,True,2133.01
2022-02-05,P009,inventory,103,,0.79,False,0.0
2022-02-05,P010,inventory,102,,1.18,False,0.0
2022-02-06,P001,reorder,147,2022-02-16,8387.26,,
2022-02-16,P001,delivery,147,,0.0,,
2022-02-06,P001,inventory,0,,0.0,True,1683.35
2022-02-06,P002,inventory,176,,3.24,False,0.0
2022-02-06,P003,inventory,130,,2.9,False,0.0
2022-02-06,P004,inventory,145,,0.85,False,0.0
2022-02-06,P005,reorder,124,2022-02-07,1004.34,,
2022-02-07,P005,delivery,124,,0.0,,
2022-02-06,P005,inventory,314,,2.5,False,0.0
2022-02-06,P006,inventory,327,,6.43,False,0.0
2022-02-06,P007,reorder,77,2022-02-10,1768.21,,
2022-02-10,P007,delivery,77,,0.0,,
2022-02-06,P007,inventory,61,,0.74,False,0.0
2022-02-06,P008,reorder,116,2022-02-15,7777.68,,
2022-02-15,P008,delivery,116,,0.0,,
2022-02-06,P008,inventory,0,,0.0,True,2133.01
2022-02-06,P009,inventory,98,,0.75,False,0.0
2022-02-06,P010,inventory,46,,0.53,False,0.0
2022-02-07,P001,reorder,116,2022-02-16,6629.56,,
2022-02-16,P001,delivery,116,,0.0,,
2022-02-07,P001,inventory,0,,0.0,True,1759.87
2022-02-07,P002,inventory,246,,4.53,False,0.0
2022-02-07,P003,inventory,72,,1.61,False,0.0
2022-02-07,P004,inventory,91,,0.54,False,0.0
2022-02-07,P005,inventory,395,,3.15,False,0.0
2022-02-07,P006,inventory,288,,5.66,False,0.0
2022-02-07,P007,reorder,104,2022-02-12,2381.52,,
2022-02-12,P007,delivery,104,,0.0,,
2022-02-07,P007,inventory,11,,0.13,False,0.0
2022-02-07,P008,reorder,93,2022-02-13,6244.8,,
2022-02-13,P008,delivery,93,,0.0,,
2022-02-07,P008,inventory,0,,0.0,True,1879.08
2022-02-07,P009,inventory,46,,0.35,False,0.0
2022-02-07,P010,reorder,93,2022-02-11,1944.46,,
2022-02-11,P010,delivery,93,,0.0,,
2022-02-07,P010,inventory,0,,0.0,True,250.1
2022-02-08,P001,reorder,90,2022-02-13,5155.36,,
2022-02-13,P001,delivery,90,,0.0,,
2022-02-08,P001,inventory,0,,0.0,True,1568.58
2022-02-08,P002,inventory,288,,5.3,False,0.0
2022-02-08,P003,inventory,162,,3.61,False,0.0
2022-02-08,P004,reorder,135,2022-02-12,874.7,,
2022-02-12,P004,delivery,135,,0.0,,
2022-02-08,P004,inventory,24,,0.14,False,0.0
2022-02-08,P005,inventory,470,,3.74,False,0.0
2022-02-08,P006,inventory,250,,4.91,False,0.0
2022-02-08,P007,reorder,95,2022-02-12,2177.08,,
2022-02-12,P007,delivery,95,,0.0,,
2022-02-08,P007,inventory,0,,0.0,True,276.16
2022-02-08,P008,reorder,92,2022-02-15,6178.15,,
2022-02-15,P008,delivery,92,,0.0,,
2022-02-08,P008,inventory,0,,0.0,True,2183.8
2022-02-08,P009,reorder,62,2022-02-10,484.56,,
2022-02-10,P009,delivery,62,,0.0,,
2022-02-08,P009,inventory,0,,0.0,False,0.0
2022-02-08,P010,reorder,50,2022-02-13,1055.0,,
2022-02-13,P010,delivery,50,,0.0,,
2022-02-08,P010,inventory,0,,0.0,True,634.87
2022-02-09,P001,reorder,108,2022-02-14,6175.96,,
2022-02-14,P001,delivery,108,,0.0,,
2022-02-09,P001,inventory,0,,0.0,True,2027.67
2022-02-09,P002,inventory,245,,4.51,False,0.0
2022-02-09,P003,inventory,105,,2.34,False,0.0
2022-02-09,P004,reorder,67,2022-02-11,441.07,,
2022-02-11,P004,delivery,67,,0.0,,
2022-02-09,P004,inventory,0,,0.0,True,184.13
2022-02-09,P005,reorder,65,2022-02-10,533.93,,
2022-02-10,P005,delivery,65,,0.0,,
2022-02-09,P005,inventory,418,,3.33,False,0.0
2022-02-09,P006,inventory,195,,3.83,False,0.0
2022-02-09,P007,reorder,85,2022-02-12,1949.93,,
2022-02-12,P007,delivery,85,,0.0,,
2022-02-09,P007,inventory,0,,0.0,True,469.47
2022-02-09,P008,inventory,77,,3.98,False,0.0
2022-02-09,P009,reorder,146,2022-02-12,1120.19,,
2022-02-12,P009,delivery,146,,0.0,,
2022-02-09,P009,inventory,0,,0.0,True,349.87
2022-02-09,P010,reorder,81,2022-02-12,1696.24,,
2022-02-12,P010,delivery,81,,0.0,,
2022-02-09,P010,inventory,0,,0.0,True,673.35
2022-02-10,P001,reorder,97,2022-02-21,5552.26,,
2022-02-21,P001,delivery,97,,0.0,,
2022-02-10,P001,inventory,0,,0.0,True,1874.64
2022-02-10,P002,inventory,322,,5.93,False,0.0
2022-02-10,P003,inventory,44,,0.98,False,0.0
2022-02-10,P004,reorder,110,2022-02-11,715.28,,
2022-02-11,P004,delivery,110,,0.0,,
2022-02-10,P004,inventory,0,,0.0,True,402.78
2022-02-10,P005,inventory,374,,2.98,False,0.0
2022-02-10,P006,inventory,141,,2.77,False,0.0
2022-02-10,P007,reorder,50,2022-02-14,1154.91,,
2022-02-14,P007,delivery,50,,0.0,,
2022-02-10,P007,inventory,0,,0.0,True,423.44
2022-02-10,P008,inventory,30,,1.55,False,0.0
2022-02-10,P009,reorder,91,2022-02-13,704.0,,
2022-02-13,P009,delivery,91,,0.0,,
2022-02-10,P009,inventory,0,,0.0,True,296.5
2022-02-10,P010,reorder,52,2022-02-14,1096.37,,
2022-02-14,P010,delivery,52,,0.0,,
2022-02-10,P010,inventory,0,,0.0,True,452.1
2022-02-11,P001,reorder,131,2022-02-15,7480.06,,
2022-02-15,P001,delivery,131,,0.0,,
2022-02-11,P001,inventory,0,,0.0,True,1874.64
2022-02-11,P002,inventory,277,,5.1,False,0.0
2022-02-11,P003,reorder,55,2022-02-15,1736.82,,
2022-02-15,P003,delivery,55,,0.0,,
2022-02-11,P003,inventory,0,,0.0,True,433.86
2022-02-11,P004,reorder,144,2022-02-13,932.09,,
2022-02-13,P004,delivery,144,,0.0,,
2022-02-11,P004,inventory,0,,0.0,True,281.95
2022-02-11,P005,inventory,386,,3.07,False,0.0
2022-02-11,P006,inventory,104,,2.04,False,0.0
2022-02-11,P007,inventory,37,,0.45,False,0.0
2022-02-11,P008,reorder,101,2022-02-17,6777.97,,
2022-02-17,P008,delivery,101,,0.0,,
2022-02-11,P008,inventory,0,,0.0,True,507.86
2022-02-11,P009,reorder,144,2022-02-15,1105.05,,
2022-02-15,P009,delivery,144,,0.0,,
2022-02-11,P009,inventory,6,,0.05,False,0.0
2022-02-11,P010,reorder,128,2022-02-16,2668.43,,
2022-02-16,P010,delivery,128,,0.0,,
2022-02-11,P010,inventory,0,,0.0,True,606.01
2022-02-12,P001,reorder,60,2022-02-21,3454.36,,
2022-02-21,P001,delivery,60,,0.0,,
2022-02-12,P001,inventory,12,,0.51,False,0.0
2022-02-12,P002,inventory,218,,4.01,False,0.0
2022-02-12,P003,reorder,110,2022-02-19,3446.61,,
2022-02-19,P003,delivery,110,,0.0,,
2022-02-12,P003,inventory,0,,0.0,True,962.03
2022-02-12,P004,inventory,129,,0.76,False,0.0
2022-02-12,P005,inventory,324,,2.58,False,0.0
2022-02-12,P006,inventory,67,,1.32,False,0.0
2022-02-12,P007,reorder,143,2022-02-18,3267.4,,
2022-02-18,P007,delivery,143,,0.0,,
2022-02-12,P007,inventory,0,,0.0,True,92.05
2022-02-12,P008,inventory,78,,4.03,False,0.0
2022-02-12,P009,reorder,127,2022-02-13,976.41,,
2022-02-13,P009,delivery,127,,0.0,,
2022-02-12,P009,inventory,0,,0.0,True,260.92
2022-02-12,P010,inventory,37,,0.43,False,0.0
2022-02-13,P001,reorder,68,2022-02-19,3907.96,,
2022-02-19,P001,delivery,68,,0.0,,
2022-02-13,P001,inventory,0,,0.0,True,2104.19
2022-02-13,P002,inventory,156,,2.87,False,0.0
2022-02-13,P003,reorder,123,2022-02-21,3850.74,,
2022-02-21,P003,delivery,123,,0.0,,
2022-02-13,P003,inventory,0,,0.0,True,1112.94
2022-02-13,P004,inventory,223,,1.31,False,0.0
2022-02-13,P005,inventory,248,,1.97,False,0.0
2022-02-13,P006,reorder,54,2022-02-17,1604.04,,
2022-02-17,P006,delivery,54,,0.0,,
2022-02-13,P006,inventory,29,,0.57,False,0.0
2022-02-13,P007,inventory,233,,2.82,False,0.0
2022-02-13,P008,inventory,171,,8.84,False,0.0
2022-02-13,P009,inventory,77,,0.59,False,0.0
2022-02-13,P010,inventory,72,,0.83,False,0.0
2022-02-14,P001,inventory,67,,2.84,False,0.0
2022-02-14,P002,inventory,119,,2.19,False,0.0
2022-02-14,P003,reorder,71,2022-02-23,2234.22,,
2022-02-23,P003,delivery,71,,0.0,,
2022-02-14,P003,inventory,0,,0.0,True,1207.25
2022-02-14,P004,inventory,333,,1.96,False,0.0
2022-02-14,P005,inventory,209,,1.66,False,0.0
2022-02-14,P006,reorder,111,2022-02-22,3263.08,,
2022-02-22,P006,delivery,111,,0.0,,
2022-02-14,P006,inventory,0,,0.0,True,341.2
2022-02-14,P007,inventory,178,,2.16,False,0.0
2022-02-14,P008,inventory,325,,16.8,False,0.0
2022-02-14,P009,inventory,246,,1.89,False,0.0
2022-02-14,P010,inventory,77,,0.89,False,0.0
2022-02-15,P001,inventory,136,,5.76,False,0.0
2022-02-15,P002,inventory,75,,1.38,False,0.0
2022-02-15,P003,reorder,105,2022-02-20,3291.17,,
2022-02-20,P003,delivery,105,,0.0,,
2022-02-15,P003,inventory,0,,0.0,True,1207.25
2022-02-15,P004,inventory,282,,1.66,False,0.0
2022-02-15,P005,reorder,91,2022-02-17,741.23,,
2022-02-17,P005,delivery,91,,0.0,,
2022-02-15,P005,inventory,166,,1.32,False,0.0
2022-02-15,P006,reorder,99,2022-02-18,2913.81,,
2022-02-18,P006,delivery,99,,0.0,,
2022-02-15,P006,inventory,0,,0.0,True,716.52
2022-02-15,P007,inventory,177,,2.15,False,0.0
2022-02-15,P008,inventory,284,,14.68,False,0.0
2022-02-15,P009,inventory,197,,1.51,False,0.0
2022-02-15,P010,inventory,67,,0.78,False,0.0
2022-02-16,P001,inventory,211,,8.94,False,0.0
2022-02-16,P002,reorder,65,2022-02-20,1879.73,,
2022-02-20,P002,delivery,65,,0.0,,
2022-02-16,P002,inventory,14,,0.26,False,0.0
2022-02-16,P003,reorder,135,2022-02-19,4223.78,,
2022-02-19,P003,delivery,135,,0.0,,
2022-02-16,P003,inventory,1,,0.02,False,0.0
2022-02-16,P004,inventory,240,,1.41,False,0.0
2022-02-16,P005,inventory,117,,0.93,False,0.0
2022-02-16,P006,reorder,142,2022-02-22,4165.36,,
2022-02-22,P006,delivery,142,,0.0,,
2022-02-16,P006,inventory,0,,0.0,True,665.34
2022-02-16,P007,inventory,118,,1.43,False,0.0
2022-02-16,P008,inventory,458,,23.67,False,0.0
2022-02-16,P009,inventory,298,,2.29,False,0.0
2022-02-16,P010,reorder,78,2022-02-19,1634.18,,
2022-02-19,P010,delivery,78,,0.0,,
2022-02-16,P010,inventory,15,,0.17,False,0.0
2022-02-17,P001,inventory,429,,18.18,False,0.0
2022-02-17,P002,reorder,148,2022-02-24,4240.92,,
2022-02-24,P002,delivery,148,,0.0,,
2022-02-17,P002,inventory,0,,0.0,True,646.25
2022-02-17,P003,reorder,126,2022-02-24,3944.0,,
2022-02-24,P003,delivery,126,,0.0,,
2022-02-17,P003,inventory,0,,0.0,True,905.44
2022-02-17,P004,inventory,179,,1.05,False,0.0
2022-02-17,P005,inventory,60,,0.48,False,0.0
2022-02-17,P006,reorder,141,2022-02-19,4136.26,,
2022-02-19,P006,delivery,141,,0.0,,
2022-02-17,P006,inventory,0,,0.0,True,784.76
2022-02-17,P007,inventory,71,,0.86,False,0.0
2022-02-17,P008,inventory,400,,20.67,False,0.0
2022-02-17,P009,inventory,253,,1.94,False,0.0
2022-02-17,P010,inventory,88,,1.02,False,0.0
2022-02-18,P001,inventory,388,,16.45,False,0.0
2022-02-18,P002,reorder,105,2022-02-27,3017.65,,
2022-02-27,P002,delivery,105,,0.0,,
2022-02-18,P002,inventory,0,,0.0,True,661.63
2022-02-18,P003,reorder,79,2022-02-25,2482.91,,
2022-02-25,P003,delivery,79,,0.0,,
2022-02-18,P003,inventory,0,,0.0,True,1037.48
2022-02-18,P004,inventory,134,,0.79,False,0.0
2022-02-18,P005,inventory,101,,0.8,False,0.0
2022-02-18,P006,reorder,61,2022-02-25,1807.78,,
2022-02-25,P006,delivery,61,,0.0,,
2022-02-18,P006,inventory,5,,0.1,False,0.0
2022-02-18,P007,reorder,64,2022-02-22,1472.92,,
2022-02-22,P007,delivery,64,,0.0,,
2022-02-18,P007,inventory,20,,0.24,False,0.0
2022-02-18,P008,inventory,469,,24.24,False,0.0
2022-02-18,P009,inventory,206,,1.58,False,0.0
2022-02-18,P010,reorder,74,2022-02-23,1551.44,,
2022-02-23,P010,delivery,74,,0.0,,
2022-02-18,P010,inventory,26,,0.3,False,0.0
2022-02-19,P001,inventory,328,,13.9,False,0.0
2022-02-19,P002,reorder,64,2022-02-27,1851.28,,
2022-02-27,P002,delivery,64,,0.0,,
2022-02-19,P002,inventory,0,,0.0,True,738.57
2022-02-19,P003,reorder,123,2022-02-24,3850.74,,
2022-02-24,P003,delivery,123,,0.0,,
2022-02-19,P003,inventory,0,,0.0,True,1282.71
2022-02-19,P004,inventory,89,,0.52,False,0.0
2022-02-19,P005,inventory,43,,0.34,False,0.0
2022-02-19,P006,inventory,55,,1.08,False,0.0
2022-02-19,P007,inventory,117,,1.42,False,0.0
2022-02-19,P008,reorder,57,2022-03-02,3845.51,,
2022-03-02,P008,delivery,57,,0.0,,
2022-02-19,P008,inventory,434,,22.43,False,0.0
2022-02-19,P009,inventory,139,,1.07,False,0.0
2022-02-19,P010,reorder,74,2022-02-24,1551.44,,
2022-02-24,P010,delivery,74,,0.0,,
2022-02-19,P010,inventory,0,,0.0,True,442.48
2022-02-20,P001,inventory,342,,14.5,False,0.0
2022-02-20,P002,reorder,104,2022-02-28,2989.2,,
2022-02-28,P002,delivery,104,,0.0,,
2022-02-20,P002,inventory,0,,0.0,True,1138.63
2022-02-20,P003,inventory,151,,3.37,False,0.0
2022-02-20,P004,inventory,41,,0.24,False,0.0
2022-02-20,P005,reorder,136,2022-02-23,1100.02,,
2022-02-23,P005,delivery,136,,0.0,,
2022-02-20,P005,inventory,0,,0.0,True,87.05
2022-02-20,P006,inventory,155,,3.05,False,0.0
2022-02-20,P007,inventory,64,,0.78,False,0.0
2022-02-20,P008,inventory,386,,19.95,False,0.0
2022-02-20,P009,inventory,85,,0.65,False,0.0
2022-02-20,P010,reorder,63,2022-02-25,1323.91,,
2022-02-25,P010,delivery,63,,0.0,,
2022-02-20,P010,inventory,13,,0.15,False,0.0
2022-02-21,P001,inventory,307,,13.01,False,0.0
2022-02-21,P002,reorder,118,2022-02-23,3387.48,,
2022-02-23,P002,delivery,118,,0.0,,
2022-02-21,P002,inventory,2,,0.04,False,0.0
2022-02-21,P003,inventory,183,,4.08,False,0.0
2022-02-21,P004,reorder,90,2022-02-24,587.74,,
2022-02-24,P004,delivery,90,,0.0,,
2022-02-21,P004,inventory,0,,0.0,True,57.54
2022-02-21,P005,reorder,68,2022-02-23,557.85,,
2022-02-23,P005,delivery,68,,0.0,,
2022-02-21,P005,inventory,0,,0.0,True,348.18
2022-02-21,P006,inventory,120,,2.36,False,0.0
2022-02-21,P007,reorder,87,2022-02-25,1995.36,,
2022-02-25,P007,delivery,87,,0.0,,
2022-02-21,P007,inventory,23,,0.28,False,0.0
2022-02-21,P008,inventory,351,,18.14,False,0.0
2022-02-21,P009,inventory,37,,0.28,False,0.0
2022-02-21,P010,reorder,108,2022-02-27,2254.73,,
2022-02-27,P010,delivery,108,,0.0,,
2022-02-21,P010,inventory,0,,0.0,True,346.29
2022-02-22,P001,inventory,412,,17.46,False,0.0
2022-02-22,P002,reorder,86,2022-02-27,2477.14,,
2022-02-27,P002,delivery,86,,0.0,,
2022-02-22,P002,inventory,0,,0.0,True,692.41
2022-02-22,P003,inventory,232,,5.17,False,0.0
2022-02-22,P004,reorder,135,2022-02-23,874.7,,
2022-02-23,P004,delivery,135,,0.0,,
2022-02-22,P004,inventory,0,,0.0,True,195.64
2022-02-22,P005,reorder,139,2022-02-24,1123.94,,
2022-02-24,P005,delivery,139,,0.0,,
2022-02-22,P005,inventory,0,,0.0,True,362.69
2022-02-22,P006,reorder,90,2022-02-25,2651.85,,
2022-02-25,P006,delivery,90,,0.0,,
2022-02-22,P006,inventory,71,,1.4,False,0.0
2022-02-22,P007,reorder,89,2022-02-28,2040.79,,
2022-02-28,P007,delivery,89,,0.0,,
2022-02-22,P007,inventory,0,,0.0,True,349.8
2022-02-22,P008,inventory,304,,15.71,False,0.0
2022-02-22,P009,reorder,138,2022-02-24,1059.65,,
2022-02-24,P009,delivery,138,,0.0,,
2022-02-22,P009,inventory,0,,0.0,True,94.88
2022-02-22,P010,reorder,65,2022-02-27,1365.28,,
2022-02-27,P010,delivery,65,,0.0,,
2022-02-22,P010,inventory,0,,0.0,True,606.01
2022-02-23,P001,inventory,351,,14.88,False,0.0
2022-02-23,P002,reorder,140,2022-03-03,4013.33,,
2022-03-03,P002,delivery,140,,0.0,,
2022-02-23,P002,inventory,0,,0.0,True,830.89
2022-02-23,P003,inventory,168,,3.75,False,0.0
2022-02-23,P004,reorder,130,2022-02-25,842.82,,
2022-02-25,P004,delivery,130,,0.0,,
2022-02-23,P004,inventory,0,,0.0,True,201.39
2022-02-23,P005,reorder,77,2022-02-26,629.61,,
2022-02-26,P005,delivery,77,,0.0,,
2022-02-23,P005,inventory,0,,0.0,True,319.17
2022-02-23,P006,inventory,287,,5.64,False,0.0
2022-02-23,P007,reorder,140,2022-02-26,3199.26,,
2022-02-26,P007,delivery,140,,0.0,,
2022-02-23,P007,inventory,28,,0.34,False,0.0
2022-02-23,P008,inventory,256,,13.23,False,0.0
2022-02-23,P009,reorder,57,2022-02-28,446.72,,
2022-02-28,P009,delivery,57,,0.0,,
2022-02-23,P009,inventory,0,,0.0,True,290.57
2022-02-23,P010,reorder,92,2022-02-28,1923.77,,
2022-02-28,P010,delivery,92,,0.0,,
2022-02-23,P010,inventory,0,,0.0,True,577.15
2022-02-24,P001,inventory,301,,12.76,False,0.0
2022-02-24,P002,inventory,67,,1.23,False,0.0
2022-02-24,P003,inventory,165,,3.68,False,0.0
2022-02-24,P004,inventory,93,,0.55,False,0.0
2022-02-24,P005,inventory,149,,1.19,False,0.0
2022-02-24,P006,inventory,235,,4.62,False,0.0
2022-02-24,P007,reorder,149,2022-02-28,3403.69,,
2022-02-28,P007,delivery,149,,0.0,,
2022-02-24,P007,inventory,0,,0.0,True,220.93
2022-02-24,P008,inventory,222,,11.47,False,0.0
2022-02-24,P009,reorder,112,2022-02-26,862.91,,
2022-02-26,P009,delivery,112,,0.0,,
2022-02-24,P009,inventory,0,,0.0,True,171.97
